SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
DN,Dunlin,42840,JAN-2020,550,Good
DN,Dunlin,42840,FEB-2020,280,Good
SN,Snipe,43540,OCT-2019,0,Good
SN,Snipe,43540,DEC-2019,0,Good
SN,Snipe,43540,JAN-2020,0,Good
SN,Snipe,43540,FEB-2020,0,Good
RK,Redshank,43920,OCT-2019,113,Good
RK,Redshank,43920,DEC-2019,133,Good
RK,Redshank,43920,JAN-2020,80,Good
RK,Redshank,43920,FEB-2020,65,Good
GK,Greenshank,44020,OCT-2019,0,Good
GK,Greenshank,44020,DEC-2019,0,Good
GK,Greenshank,44020,JAN-2020,0,Good
GK,Greenshank,44020,FEB-2020,0,Good
BH,Black-headed Gull,45190,OCT-2019,16,Good
BH,Black-headed Gull,45190,DEC-2019,0,Good
CM,Common Gull,45530,OCT-2019,16,Good
CM,Common Gull,45530,DEC-2019,6,Good
GB,Great Black-backed Gull,45620,OCT-2019,7,Good
GB,Great Black-backed Gull,45620,DEC-2019,13,Good
HG,Herring Gull,45830,OCT-2019,33,Good
HG,Herring Gull,45830,DEC-2019,4,Good
