SpeciesCode,Species,TaxonSort,Visit,Count,SpeciesCover
BA,Bar-tailed Godwit,42370,FEB-2020,4,Good
TT,Turnstone,42510,OCT-2019,0,Good
TT,Turnstone,42510,DEC-2019,0,Good
TT,Turnstone,42510,JAN-2020,7,Good
TT,Turnstone,42510,FEB-2020,7,Good
KN,Knot,42620,OCT-2019,0,Good
KN,Knot,42620,DEC-2019,0,Good
KN,Knot,42620,JAN-2020,0,Good
KN,Knot,42620,FEB-2020,0,Good
SS,Sanderling,42810,OCT-2019,8,Good
SS,Sanderling,42810,DEC-2019,15,Good
SS,Sanderling,42810,JAN-2020,10,Good
SS,Sanderling,42810,FEB-2020,5,Good
DN,Dunlin,42840,OCT-2019,21,Good
DN,Dunlin,42840,DEC-2019,22,Good
DN,Dunlin,42840,JAN-2020,3,Good
DN,Dunlin,42840,FEB-2020,0,Good
PS,Purple Sandpiper,43010,OCT-2019,4,Good
PS,Purple Sandpiper,43010,DEC-2019,4,Good
PS,Purple Sandpiper,43010,JAN-2020,20,Good
PS,Purple Sandpiper,43010,FEB-2020,12,Good
RK,Redshank,43920,OCT-2019,13,Good
RK,Redshank,43920,DEC-2019,5,Good
RK,Redshank,43920,JAN-2020,15,Good
RK,Redshank,43920,FEB-2020,13,Good
DR,Spotted Redshank,44010,OCT-2019,0,Good
DR,Spotted Redshank,44010,DEC-2019,0,Good
DR,Spotted Redshank,44010,JAN-2020,0,Good
DR,Spotted Redshank,44010,FEB-2020,0,Good
